time	seconds	group	step	event	name	number	text
11:34:02.992	50.858	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Panels-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.039	50.905	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Panels-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.071	50.937	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Mullions-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.102	50.968	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Mullions-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.133	50.999	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Mullions-vs-BLD-AR-Curtain Panels	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.164	51.030	1000BS	TESTS CREATE	test created	BLD-AR-Doors-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.194	51.061	1000BS	TESTS CREATE	test created	BLD-AR-Doors-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.225	51.092	1000BS	TESTS CREATE	test created	BLD-AR-Doors-vs-BLD-AR-Curtain Panels	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.255	51.122	1000BS	TESTS CREATE	test created	BLD-AR-Doors-vs-BLD-AR-Curtain Mullions	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.287	51.153	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.318	51.184	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.350	51.216	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Curtain Panels	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.381	51.247	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Curtain Mullions	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.412	51.278	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Doors	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.444	51.310	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.475	51.342	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.506	51.373	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Curtain Panels	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.538	51.403	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Curtain Mullions	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.568	51.434	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Doors	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.600	51.466	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Furniture	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
11:34:03.792	51.659	1000BS	VIEWS	step started	VIEWS	0	
11:34:03.795	51.662	1000BS	VIEWS	census before	models	2	
11:34:03.797	51.663	1000BS	VIEWS	census before	sets	61	
11:34:03.797	51.664	1000BS	VIEWS	census before	tests	21	
11:34:03.798	51.664	1000BS	VIEWS	census before	results	0	
11:34:03.799	51.665	1000BS	VIEWS	census before	views	12	
11:34:03.828	51.694	1000BS		census after	models	2	
11:34:03.829	51.694	1000BS		census after	sets	61	
11:34:03.830	51.695	1000BS		census after	tests	21	
11:34:03.830	51.696	1000BS		census after	results	0	
11:34:03.831	51.697	1000BS		census after	views	12	
11:34:03.833	51.699	1000BS		step finished	VIEWS	0.034	No viewpoint was planned for this group.
11:34:03.932	51.798	1000BS	NWF SAVE	written	NWF	13153	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWF3\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.nwf
11:34:03.939	51.806	1000BS	WORKBOOK	step started	WORKBOOK	0	
11:34:03.942	51.808	1000BS	WORKBOOK	census before	models	2	
11:34:03.942	51.809	1000BS	WORKBOOK	census before	sets	61	
11:34:03.943	51.810	1000BS	WORKBOOK	census before	tests	21	
11:34:03.945	51.811	1000BS	WORKBOOK	census before	results	0	
11:34:03.945	51.811	1000BS	WORKBOOK	census before	views	12	
11:34:10.747	58.613	1000BS	WORKBOOK	written	XLSX	471819	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\Excel\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.xlsx
11:34:11.692	59.558	1000BS		census after	models	2	
11:34:11.693	59.559	1000BS		census after	sets	61	
11:34:11.693	59.560	1000BS		census after	tests	21	
11:34:11.694	59.560	1000BS		census after	results	0	
11:34:11.695	59.561	1000BS		census after	views	12	
11:34:11.697	59.564	1000BS		step finished	WORKBOOK	7.752	wrote 471819 bytes
11:34:11.700	59.566	1000BS	HTML	step started	HTML	0	
11:34:11.702	59.568	1000BS	HTML	census before	models	2	
11:34:11.703	59.569	1000BS	HTML	census before	sets	61	
11:34:11.704	59.570	1000BS	HTML	census before	tests	21	
11:34:11.704	59.571	1000BS	HTML	census before	results	0	
11:34:11.705	59.571	1000BS	HTML	census before	views	12	
11:34:11.833	59.699	1000BS	HTML	written	HTML	2683307	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\Excel\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.html
11:34:11.986	59.852	1000BS		census after	models	2	
11:34:11.986	59.853	1000BS		census after	sets	61	
11:34:11.987	59.854	1000BS		census after	tests	21	
11:34:11.988	59.855	1000BS		census after	results	0	
11:34:11.989	59.855	1000BS		census after	views	12	
11:34:11.991	59.858	1000BS		step finished	HTML	0.286	wrote 2683307 bytes
11:34:11.996	59.862	1000BS	NWD	step started	NWD	0	
11:34:11.998	59.865	1000BS	NWD	census before	models	2	
11:34:11.999	59.865	1000BS	NWD	census before	sets	61	
11:34:11.999	59.866	1000BS	NWD	census before	tests	21	
11:34:12.000	59.867	1000BS	NWD	census before	results	0	
11:34:12.001	59.867	1000BS	NWD	census before	views	12	
11:34:12.089	59.955	1000BS	NWD	written	NWD	250939	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWD\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.nwd
11:34:12.092	59.958	1000BS		census after	models	2	
11:34:12.093	59.959	1000BS		census after	sets	61	
11:34:12.094	59.960	1000BS		census after	tests	21	
11:34:12.095	59.960	1000BS		census after	results	0	
11:34:12.096	59.961	1000BS		census after	views	12	
11:34:12.099	59.964	1000BS		step finished	NWD	0.095	published 250939 bytes
11:34:12.101	59.967	1000BS	CONFIRM	step started	CONFIRM	0	
11:34:12.104	59.970	1000BS	CONFIRM	census before	models	2	
11:34:12.105	59.971	1000BS	CONFIRM	census before	sets	61	
11:34:12.106	59.971	1000BS	CONFIRM	census before	tests	21	
11:34:12.106	59.972	1000BS	CONFIRM	census before	results	0	
11:34:12.107	59.973	1000BS	CONFIRM	census before	views	12	
11:34:12.131	59.998	1000BS		census after	models	2	
11:34:12.132	59.998	1000BS		census after	sets	61	
11:34:12.133	59.999	1000BS		census after	tests	21	
11:34:12.134	60.000	1000BS		census after	results	0	
11:34:12.135	60.001	1000BS		census after	views	12	
11:34:12.138	60.004	1000BS		step finished	CONFIRM	0.03	the NWF is 13153 bytes
11:34:12.204	60.071	1000BS		step total	NWF SAVE	0.188	
11:34:12.205	60.072	1000BS		step total	TESTS CREATE	0.379	
11:34:12.209	60.076			group finished	1000BS	10.011	DONE First run
11:34:12.246	60.112			timing	WORKBOOK	7.752	1 visits
11:34:12.247	60.112			timing	TESTS CREATE	0.379	21 visits
11:34:12.247	60.113			timing	HTML	0.286	1 visits
11:34:12.248	60.114			timing	SETS	0.21	1 visits
11:34:12.249	60.114			timing	NWF SAVE	0.188	2 visits
11:34:12.249	60.115			timing	APPEND	0.11	1 visits
11:34:12.250	60.116			timing	NWD	0.095	1 visits
11:34:12.251	60.116			timing	DECIDE	0.056	1 visits
11:34:12.251	60.117			timing	UNITS	0.05	1 visits
11:34:12.252	60.118			timing	VIEWS	0.034	1 visits
11:34:12.254	60.119			timing	CONFIRM	0.03	1 visits
11:34:12.288	60.154	1A0215	DECIDE	step started	DECIDE	0	
11:34:12.291	60.157	1A0215	DECIDE	census before	models	0	
11:34:12.292	60.157	1A0215	DECIDE	census before	sets	0	
11:34:12.292	60.158	1A0215	DECIDE	census before	tests	0	
11:34:12.293	60.159	1A0215	DECIDE	census before	results	0	
11:34:12.294	60.160	1A0215	DECIDE	census before	views	0	
11:34:13.375	61.241	1A0215		census after	models	3	
11:34:13.375	61.241	1A0215		census after	sets	61	
11:34:13.376	61.242	1A0215		census after	tests	1830	
11:34:13.376	61.243	1A0215		census after	results	0	
11:34:13.377	61.243	1A0215		census after	views	20	
11:34:13.380	61.246	1A0215		step finished	DECIDE	1.085	Weekly run plus XML
11:34:13.388	61.255	1A0215	UNITS	step started	UNITS	0	
11:34:13.411	61.277	1A0215	UNITS	census before	models	3	
11:34:13.412	61.278	1A0215	UNITS	census before	sets	61	
11:34:13.413	61.279	1A0215	UNITS	census before	tests	1830	
11:34:13.414	61.280	1A0215	UNITS	census before	results	0	
11:34:13.414	61.280	1A0215	UNITS	census before	views	20	
11:34:13.641	61.508	1A0215		census after	models	3	
11:34:13.642	61.508	1A0215		census after	sets	61	
11:34:13.643	61.509	1A0215		census after	tests	1830	
11:34:13.643	61.510	1A0215		census after	results	0	
11:34:13.644	61.510	1A0215		census after	views	20	
11:34:13.647	61.513	1A0215		step finished	UNITS	0.247	the document was asked for Meters
11:34:13.821	61.687	1A0215	SETS	step started	SETS	0	
11:34:13.825	61.692	1A0215	SETS	census before	models	3	
11:34:13.827	61.692	1A0215	SETS	census before	sets	61	
11:34:13.827	61.693	1A0215	SETS	census before	tests	1830	
11:34:13.827	61.694	1A0215	SETS	census before	results	0	
11:34:13.828	61.695	1A0215	SETS	census before	views	20	
11:34:15.367	63.234	1A0215		census after	models	3	
11:34:15.368	63.235	1A0215		census after	sets	62	
11:34:15.368	63.235	1A0215		census after	tests	1830	
11:34:15.370	63.236	1A0215		census after	results	0	
11:34:15.371	63.237	1A0215		census after	views	20	
11:34:15.374	63.239	1A0215		step finished	SETS	1.546	1 created, 60 already there, 0 finding items, 1 at zero.
11:34:15.645	63.511	1A0215	TESTS RUN	step started	TESTS RUN	0	
11:34:15.650	63.516	1A0215	TESTS RUN	census before	models	3	
11:34:15.651	63.516	1A0215	TESTS RUN	census before	sets	62	
11:34:15.651	63.517	1A0215	TESTS RUN	census before	tests	1830	
11:34:15.652	63.518	1A0215	TESTS RUN	census before	results	0	
11:34:15.653	63.519	1A0215	TESTS RUN	census before	views	20	
11:34:15.738	63.604	1A0215		census after	models	3	
11:34:15.739	63.605	1A0215		census after	sets	62	
11:34:15.739	63.605	1A0215		census after	tests	1830	
11:34:15.740	63.606	1A0215		census after	results	0	
11:34:15.741	63.607	1A0215		census after	views	20	
11:34:15.744	63.610	1A0215		step finished	TESTS RUN	0.082	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
11:34:15.751	63.617	1A0215	HARVEST	step started	HARVEST	0	
11:34:15.756	63.622	1A0215	HARVEST	census before	models	3	
11:34:15.757	63.623	1A0215	HARVEST	census before	sets	62	
11:34:15.757	63.623	1A0215	HARVEST	census before	tests	1830	
11:34:15.758	63.624	1A0215	HARVEST	census before	results	0	
11:34:15.759	63.625	1A0215	HARVEST	census before	views	20	
11:34:15.775	63.642	1A0215		census after	models	3	
11:34:15.776	63.643	1A0215		census after	sets	62	
11:34:15.777	63.643	1A0215		census after	tests	1830	
11:34:15.777	63.644	1A0215		census after	results	0	
11:34:15.778	63.645	1A0215		census after	views	20	
11:34:15.781	63.647	1A0215		step finished	HARVEST	0.023	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
11:34:15.782	63.648	1A0215		rows for the workbook	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	0 in the document
11:34:15.786	63.652	1A0215		test passed	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	ran and found nothing
11:34:16.086	63.952	1A0215	VIEWS	step started	VIEWS	0	
11:34:16.102	63.968	1A0215	VIEWS	census before	models	3	
11:34:16.103	63.969	1A0215	VIEWS	census before	sets	62	
11:34:16.103	63.969	1A0215	VIEWS	census before	tests	1830	
11:34:16.104	63.970	1A0215	VIEWS	census before	results	0	
11:34:16.105	63.971	1A0215	VIEWS	census before	views	20	
11:34:16.126	63.992	1A0215		census after	models	3	
11:34:16.127	63.993	1A0215		census after	sets	62	
11:34:16.127	63.993	1A0215		census after	tests	1830	
11:34:16.128	63.994	1A0215		census after	results	0	
11:34:16.128	63.995	1A0215		census after	views	20	
11:34:16.131	63.997	1A0215		step finished	VIEWS	0.039	No viewpoint was planned for this group.
11:34:16.174	64.041	1A0215	NWF SAVE	step started	NWF SAVE	0	
11:34:16.184	64.050	1A0215	NWF SAVE	census before	models	3	
11:34:16.185	64.051	1A0215	NWF SAVE	census before	sets	62	
11:34:16.186	64.052	1A0215	NWF SAVE	census before	tests	1830	
11:34:16.187	64.053	1A0215	NWF SAVE	census before	results	0	
11:34:16.188	64.053	1A0215	NWF SAVE	census before	views	20	
11:34:16.244	64.110	1A0215	NWF SAVE	written	NWF	78451	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWF3\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwf
11:34:16.249	64.115	1A0215		census after	models	3	
11:34:16.250	64.116	1A0215		census after	sets	62	
11:34:16.250	64.117	1A0215		census after	tests	1830	
11:34:16.251	64.118	1A0215		census after	results	0	
11:34:16.252	64.118	1A0215		census after	views	20	
11:34:16.255	64.121	1A0215		step finished	NWF SAVE	0.072	saved 78451 bytes
11:34:16.260	64.126	1A0215	WORKBOOK	step started	WORKBOOK	0	
11:34:16.265	64.130	1A0215	WORKBOOK	census before	models	3	
11:34:16.265	64.131	1A0215	WORKBOOK	census before	sets	62	
11:34:16.266	64.132	1A0215	WORKBOOK	census before	tests	1830	
11:34:16.266	64.133	1A0215	WORKBOOK	census before	results	0	
11:34:16.267	64.133	1A0215	WORKBOOK	census before	views	20	
11:34:21.792	69.658	1A0215	WORKBOOK	written	XLSX	471846	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\Excel\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.xlsx
11:34:22.347	70.213	1A0215		census after	models	3	
11:34:22.348	70.214	1A0215		census after	sets	62	
11:34:22.348	70.214	1A0215		census after	tests	1830	
11:34:22.349	70.215	1A0215		census after	results	0	
11:34:22.349	70.216	1A0215		census after	views	20	
11:34:22.353	70.219	1A0215		step finished	WORKBOOK	6.084	wrote 471846 bytes
11:34:22.357	70.223	1A0215	HTML	step started	HTML	0	
11:34:22.362	70.228	1A0215	HTML	census before	models	3	
11:34:22.363	70.229	1A0215	HTML	census before	sets	62	
11:34:22.363	70.229	1A0215	HTML	census before	tests	1830	
11:34:22.364	70.230	1A0215	HTML	census before	results	0	
11:34:22.365	70.231	1A0215	HTML	census before	views	20	
11:34:22.489	70.356	1A0215	HTML	written	HTML	2683307	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\Excel\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.html
11:34:22.658	70.524	1A0215		census after	models	3	
11:34:22.659	70.525	1A0215		census after	sets	62	
11:34:22.660	70.525	1A0215		census after	tests	1830	
11:34:22.661	70.526	1A0215		census after	results	0	
11:34:22.661	70.527	1A0215		census after	views	20	
11:34:22.664	70.530	1A0215		step finished	HTML	0.297	wrote 2683307 bytes
11:34:22.669	70.536	1A0215	NWD	step started	NWD	0	
11:34:22.674	70.540	1A0215	NWD	census before	models	3	
11:34:22.675	70.541	1A0215	NWD	census before	sets	62	
11:34:22.675	70.542	1A0215	NWD	census before	tests	1830	
11:34:22.675	70.542	1A0215	NWD	census before	results	0	
11:34:22.677	70.543	1A0215	NWD	census before	views	20	
11:34:24.772	72.638	1A0215	NWD	written	NWD	14276637	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWD\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwd
11:34:24.777	72.643	1A0215		census after	models	3	
11:34:24.778	72.644	1A0215		census after	sets	62	
11:34:24.779	72.645	1A0215		census after	tests	1830	
11:34:24.779	72.645	1A0215		census after	results	0	
11:34:24.780	72.646	1A0215		census after	views	20	
11:34:24.783	72.649	1A0215		step finished	NWD	2.106	published 14276637 bytes
11:34:24.786	72.652	1A0215	CONFIRM	step started	CONFIRM	0	
11:34:24.791	72.657	1A0215	CONFIRM	census before	models	3	
11:34:24.792	72.658	1A0215	CONFIRM	census before	sets	62	
11:34:24.793	72.659	1A0215	CONFIRM	census before	tests	1830	
11:34:24.793	72.659	1A0215	CONFIRM	census before	results	0	
11:34:24.794	72.660	1A0215	CONFIRM	census before	views	20	
11:34:24.849	72.715	1A0215		census after	models	3	
11:34:24.850	72.716	1A0215		census after	sets	62	
11:34:24.851	72.717	1A0215		census after	tests	1830	
11:34:24.851	72.717	1A0215		census after	results	0	
11:34:24.852	72.718	1A0215		census after	views	20	
11:34:24.858	72.724	1A0215		step finished	CONFIRM	0.049	the NWF is 78451 bytes
11:34:24.895	72.761			group finished	1A0215	12.619	DONE Weekly run plus XML
11:34:24.938	72.804			timing	WORKBOOK	6.084	1 visits
11:34:24.939	72.805			timing	NWD	2.106	1 visits
11:34:24.940	72.806			timing	SETS	1.546	1 visits
11:34:24.941	72.807			timing	DECIDE	1.085	1 visits
11:34:24.942	72.808			timing	HTML	0.297	1 visits
11:34:24.942	72.808			timing	UNITS	0.247	1 visits
11:34:24.943	72.809			timing	TESTS RUN	0.082	1 visits
11:34:24.943	72.810			timing	NWF SAVE	0.072	1 visits
11:34:24.945	72.812			timing	CONFIRM	0.049	1 visits
11:34:24.946	72.812			timing	VIEWS	0.039	1 visits
11:34:24.947	72.813			timing	HARVEST	0.023	1 visits
11:34:25.046	72.913	1A02BS	DECIDE	step started	DECIDE	0	
11:34:25.049	72.916	1A02BS	DECIDE	census before	models	0	
11:34:25.050	72.916	1A02BS	DECIDE	census before	sets	0	
11:34:25.051	72.917	1A02BS	DECIDE	census before	tests	0	
11:34:25.051	72.918	1A02BS	DECIDE	census before	results	0	
11:34:25.052	72.918	1A02BS	DECIDE	census before	views	0	
11:34:25.084	72.951	1A02BS		census after	models	0	
11:34:25.086	72.952	1A02BS		census after	sets	0	
11:34:25.086	72.953	1A02BS		census after	tests	0	
11:34:25.087	72.953	1A02BS		census after	results	0	
11:34:25.088	72.954	1A02BS		census after	views	0	
11:34:25.091	72.958	1A02BS		step finished	DECIDE	0.037	First run
11:34:25.105	72.971	1A02BS	APPEND	step started	APPEND	0	
11:34:25.108	72.974	1A02BS	APPEND	census before	models	0	
11:34:25.108	72.975	1A02BS	APPEND	census before	sets	0	
11:34:25.109	72.975	1A02BS	APPEND	census before	tests	0	
11:34:25.110	72.976	1A02BS	APPEND	census before	results	0	
11:34:25.110	72.977	1A02BS	APPEND	census before	views	0	
11:34:25.177	73.043	1A02BS	APPEND	appended	APPEND	34278	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-001000.nwc
11:34:25.232	73.099	1A02BS	APPEND	appended	APPEND	159491	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-002000.nwc
11:34:25.270	73.136	1A02BS	APPEND	appended	APPEND	239019	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-003000.nwc
11:34:25.301	73.168	1A02BS	APPEND	appended	APPEND	27630	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-004000.nwc
11:34:25.338	73.204	1A02BS	APPEND	appended	APPEND	1585114	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-EL-MOD-003000.nwc
11:34:25.401	73.267	1A02BS	APPEND	appended	APPEND	1591314	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-EL-MOD-003001.nwc
11:34:25.421	73.287	1A02BS		census after	models	6	
11:34:25.422	73.288	1A02BS		census after	sets	0	
11:34:25.423	73.289	1A02BS		census after	tests	0	
11:34:25.423	73.290	1A02BS		census after	results	0	
11:34:25.424	73.290	1A02BS		census after	views	21	
11:34:25.434	73.300	1A02BS		step finished	APPEND	0.318	6 of 6 appended
11:34:25.437	73.303	1A02BS	NWF SAVE	step started	NWF SAVE	0	
11:34:25.441	73.307	1A02BS	NWF SAVE	census before	models	6	
11:34:25.442	73.308	1A02BS	NWF SAVE	census before	sets	0	
11:34:25.443	73.309	1A02BS	NWF SAVE	census before	tests	0	
11:34:25.444	73.309	1A02BS	NWF SAVE	census before	results	0	
11:34:25.444	73.310	1A02BS	NWF SAVE	census before	views	21	
11:34:25.616	73.482	1A02BS	NWF SAVE	written	NWF	4343	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWF3\\1104-PAR-1A02BS-ZZZ-BM-MOD-000001.nwf
11:34:25.642	73.509	1A02BS		census after	models	6	
11:34:25.657	73.523	1A02BS		census after	sets	0	
11:34:25.673	73.540	1A02BS		census after	tests	0	
11:34:25.686	73.552	1A02BS		census after	results	0	
11:34:25.692	73.558	1A02BS		census after	views	21	
11:34:25.736	73.603	1A02BS		step finished	NWF SAVE	0.193	saved 4343 bytes
11:34:25.779	73.645	1A02BS	UNITS	step started	UNITS	0	
11:34:25.793	73.659	1A02BS	UNITS	census before	models	6	
