time	seconds	group	step	event	name	number	text
10:42:08.194	52.191	1000BS		census after	sets	61	
10:42:08.195	52.192	1000BS		census after	tests	21	
10:42:08.195	52.192	1000BS		census after	results	0	
10:42:08.195	52.193	1000BS		census after	views	12	
10:42:08.199	52.196	1000BS		step finished	VIEWS	0.051	No viewpoint was planned for this group.
10:42:08.280	52.276	1000BS	NWF SAVE	written	NWF	13092	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWF1\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.nwf
10:42:08.287	52.283	1000BS	WORKBOOK	step started	WORKBOOK	0	
10:42:08.289	52.286	1000BS	WORKBOOK	census before	models	2	
10:42:08.290	52.286	1000BS	WORKBOOK	census before	sets	61	
10:42:08.291	52.287	1000BS	WORKBOOK	census before	tests	21	
10:42:08.291	52.288	1000BS	WORKBOOK	census before	results	0	
10:42:08.292	52.289	1000BS	WORKBOOK	census before	views	12	
10:42:15.395	59.392	1000BS	WORKBOOK	written	XLSX	471819	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\Excel\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.xlsx
10:42:16.439	60.436	1000BS		census after	models	2	
10:42:16.439	60.436	1000BS		census after	sets	61	
10:42:16.440	60.437	1000BS		census after	tests	21	
10:42:16.441	60.438	1000BS		census after	results	0	
10:42:16.441	60.438	1000BS		census after	views	12	
10:42:16.443	60.441	1000BS		step finished	WORKBOOK	8.151	wrote 471819 bytes
10:42:16.446	60.443	1000BS	HTML	step started	HTML	0	
10:42:16.450	60.446	1000BS	HTML	census before	models	2	
10:42:16.450	60.447	1000BS	HTML	census before	sets	61	
10:42:16.450	60.447	1000BS	HTML	census before	tests	21	
10:42:16.451	60.448	1000BS	HTML	census before	results	0	
10:42:16.452	60.449	1000BS	HTML	census before	views	12	
10:42:16.583	60.580	1000BS	HTML	written	HTML	2683307	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\Excel\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.html
10:42:16.745	60.742	1000BS		census after	models	2	
10:42:16.746	60.742	1000BS		census after	sets	61	
10:42:16.746	60.743	1000BS		census after	tests	21	
10:42:16.747	60.744	1000BS		census after	results	0	
10:42:16.748	60.744	1000BS		census after	views	12	
10:42:16.750	60.746	1000BS		step finished	HTML	0.298	wrote 2683307 bytes
10:42:16.754	60.750	1000BS	NWD	step started	NWD	0	
10:42:16.756	60.753	1000BS	NWD	census before	models	2	
10:42:16.757	60.754	1000BS	NWD	census before	sets	61	
10:42:16.758	60.754	1000BS	NWD	census before	tests	21	
10:42:16.758	60.755	1000BS	NWD	census before	results	0	
10:42:16.759	60.756	1000BS	NWD	census before	views	12	
10:42:16.937	60.934	1000BS	NWD	written	NWD	249730	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWD\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.nwd
10:42:16.940	60.937	1000BS		census after	models	2	
10:42:16.941	60.938	1000BS		census after	sets	61	
10:42:16.942	60.938	1000BS		census after	tests	21	
10:42:16.943	60.939	1000BS		census after	results	0	
10:42:16.943	60.940	1000BS		census after	views	12	
10:42:16.945	60.942	1000BS		step finished	NWD	0.186	published 249730 bytes
10:42:16.948	60.945	1000BS	CONFIRM	step started	CONFIRM	0	
10:42:16.950	60.948	1000BS	CONFIRM	census before	models	2	
10:42:16.951	60.948	1000BS	CONFIRM	census before	sets	61	
10:42:16.952	60.949	1000BS	CONFIRM	census before	tests	21	
10:42:16.952	60.950	1000BS	CONFIRM	census before	results	0	
10:42:16.953	60.950	1000BS	CONFIRM	census before	views	12	
10:42:17.007	61.003	1000BS		census after	models	2	
10:42:17.007	61.004	1000BS		census after	sets	61	
10:42:17.008	61.005	1000BS		census after	tests	21	
10:42:17.009	61.005	1000BS		census after	results	0	
10:42:17.009	61.006	1000BS		census after	views	12	
10:42:17.012	61.009	1000BS		step finished	CONFIRM	0.058	the NWF is 13092 bytes
10:42:17.045	61.042	1000BS		step total	NWF SAVE	0.207	
10:42:17.047	61.043	1000BS		step total	TESTS CREATE	0.476	
10:42:17.051	61.048			group finished	1000BS	10.914	DONE First run
10:42:17.095	61.092			timing	WORKBOOK	8.151	1 visits
10:42:17.096	61.093			timing	TESTS CREATE	0.476	21 visits
10:42:17.097	61.094			timing	HTML	0.298	1 visits
10:42:17.097	61.094			timing	SETS	0.219	1 visits
10:42:17.098	61.095			timing	NWF SAVE	0.207	2 visits
10:42:17.099	61.095			timing	NWD	0.186	1 visits
10:42:17.099	61.096			timing	APPEND	0.14	1 visits
10:42:17.100	61.097			timing	CONFIRM	0.058	1 visits
10:42:17.101	61.097			timing	DECIDE	0.051	1 visits
10:42:17.101	61.098			timing	VIEWS	0.051	1 visits
10:42:17.102	61.099			timing	UNITS	0.041	1 visits
10:42:17.190	61.186	1A0215	DECIDE	step started	DECIDE	0	
10:42:17.192	61.189	1A0215	DECIDE	census before	models	0	
10:42:17.193	61.189	1A0215	DECIDE	census before	sets	0	
10:42:17.194	61.190	1A0215	DECIDE	census before	tests	0	
10:42:17.194	61.191	1A0215	DECIDE	census before	results	0	
10:42:17.195	61.191	1A0215	DECIDE	census before	views	0	
10:42:18.656	62.653	1A0215		census after	models	3	
10:42:18.657	62.654	1A0215		census after	sets	61	
10:42:18.658	62.655	1A0215		census after	tests	1830	
10:42:18.659	62.656	1A0215		census after	results	0	
10:42:18.660	62.657	1A0215		census after	views	20	
10:42:18.665	62.662	1A0215		step finished	DECIDE	1.459	Weekly run plus XML
10:42:18.680	62.677	1A0215	UNITS	step started	UNITS	0	
10:42:18.692	62.688	1A0215	UNITS	census before	models	3	
10:42:18.693	62.690	1A0215	UNITS	census before	sets	61	
10:42:18.694	62.690	1A0215	UNITS	census before	tests	1830	
10:42:18.695	62.691	1A0215	UNITS	census before	results	0	
10:42:18.695	62.692	1A0215	UNITS	census before	views	20	
10:42:19.354	63.351	1A0215		census after	models	3	
10:42:19.355	63.352	1A0215		census after	sets	61	
10:42:19.355	63.353	1A0215		census after	tests	1830	
10:42:19.356	63.353	1A0215		census after	results	0	
10:42:19.357	63.354	1A0215		census after	views	20	
10:42:19.359	63.356	1A0215		step finished	UNITS	0.673	the document was asked for Meters
10:42:19.363	63.360	1A0215	SETS	step started	SETS	0	
10:42:19.367	63.364	1A0215	SETS	census before	models	3	
10:42:19.368	63.365	1A0215	SETS	census before	sets	61	
10:42:19.369	63.366	1A0215	SETS	census before	tests	1830	
10:42:19.369	63.366	1A0215	SETS	census before	results	0	
10:42:19.370	63.367	1A0215	SETS	census before	views	20	
10:42:21.179	65.176	1A0215		census after	models	3	
10:42:21.180	65.177	1A0215		census after	sets	62	
10:42:21.181	65.178	1A0215		census after	tests	1830	
10:42:21.182	65.179	1A0215		census after	results	0	
10:42:21.183	65.180	1A0215		census after	views	20	
10:42:21.186	65.183	1A0215		step finished	SETS	1.702	1 created, 60 already there, 0 finding items, 1 at zero.
10:42:21.438	65.436	1A0215	TESTS RUN	step started	TESTS RUN	0	
10:42:21.450	65.447	1A0215	TESTS RUN	census before	models	3	
10:42:21.451	65.448	1A0215	TESTS RUN	census before	sets	62	
10:42:21.452	65.449	1A0215	TESTS RUN	census before	tests	1830	
10:42:21.452	65.449	1A0215	TESTS RUN	census before	results	0	
10:42:21.453	65.450	1A0215	TESTS RUN	census before	views	20	
10:42:21.533	65.530	1A0215		census after	models	3	
10:42:21.534	65.531	1A0215		census after	sets	62	
10:42:21.534	65.531	1A0215		census after	tests	1830	
10:42:21.536	65.532	1A0215		census after	results	0	
10:42:21.536	65.533	1A0215		census after	views	20	
10:42:21.539	65.536	1A0215		step finished	TESTS RUN	0.088	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
10:42:21.545	65.542	1A0215	HARVEST	step started	HARVEST	0	
10:42:21.552	65.548	1A0215	HARVEST	census before	models	3	
10:42:21.553	65.549	1A0215	HARVEST	census before	sets	62	
10:42:21.553	65.550	1A0215	HARVEST	census before	tests	1830	
10:42:21.554	65.551	1A0215	HARVEST	census before	results	0	
10:42:21.555	65.551	1A0215	HARVEST	census before	views	20	
10:42:21.592	65.589	1A0215		census after	models	3	
10:42:21.592	65.590	1A0215		census after	sets	62	
10:42:21.593	65.590	1A0215		census after	tests	1830	
10:42:21.595	65.591	1A0215		census after	results	0	
10:42:21.595	65.592	1A0215		census after	views	20	
10:42:21.597	65.594	1A0215		step finished	HARVEST	0.045	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
10:42:21.599	65.595	1A0215		rows for the workbook	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	0 in the document
10:42:21.601	65.599	1A0215		test passed	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	ran and found nothing
10:42:21.907	65.904	1A0215	VIEWS	step started	VIEWS	0	
10:42:21.916	65.913	1A0215	VIEWS	census before	models	3	
10:42:21.917	65.914	1A0215	VIEWS	census before	sets	62	
10:42:21.918	65.914	1A0215	VIEWS	census before	tests	1830	
10:42:21.918	65.915	1A0215	VIEWS	census before	results	0	
10:42:21.919	65.916	1A0215	VIEWS	census before	views	20	
10:42:21.958	65.955	1A0215		census after	models	3	
10:42:21.959	65.956	1A0215		census after	sets	62	
10:42:21.960	65.957	1A0215		census after	tests	1830	
10:42:21.960	65.958	1A0215		census after	results	0	
10:42:21.961	65.958	1A0215		census after	views	20	
10:42:21.964	65.961	1A0215		step finished	VIEWS	0.032	No viewpoint was planned for this group.
10:42:22.017	66.013	1A0215	NWF SAVE	step started	NWF SAVE	0	
10:42:22.022	66.019	1A0215	NWF SAVE	census before	models	3	
10:42:22.023	66.020	1A0215	NWF SAVE	census before	sets	62	
10:42:22.023	66.020	1A0215	NWF SAVE	census before	tests	1830	
10:42:22.025	66.021	1A0215	NWF SAVE	census before	results	0	
10:42:22.025	66.022	1A0215	NWF SAVE	census before	views	20	
10:42:22.095	66.091	1A0215	NWF SAVE	written	NWF	78449	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWF1\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwf
10:42:22.100	66.096	1A0215		census after	models	3	
10:42:22.100	66.097	1A0215		census after	sets	62	
10:42:22.101	66.098	1A0215		census after	tests	1830	
10:42:22.101	66.098	1A0215		census after	results	0	
10:42:22.102	66.099	1A0215		census after	views	20	
10:42:22.105	66.102	1A0215		step finished	NWF SAVE	0.081	saved 78449 bytes
10:42:22.110	66.107	1A0215	WORKBOOK	step started	WORKBOOK	0	
10:42:22.116	66.113	1A0215	WORKBOOK	census before	models	3	
10:42:22.116	66.114	1A0215	WORKBOOK	census before	sets	62	
10:42:22.117	66.114	1A0215	WORKBOOK	census before	tests	1830	
10:42:22.118	66.115	1A0215	WORKBOOK	census before	results	0	
10:42:22.119	66.116	1A0215	WORKBOOK	census before	views	20	
10:42:27.617	71.613	1A0215	WORKBOOK	written	XLSX	471846	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\Excel\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.xlsx
10:42:28.146	72.143	1A0215		census after	models	3	
10:42:28.148	72.144	1A0215		census after	sets	62	
10:42:28.148	72.145	1A0215		census after	tests	1830	
10:42:28.149	72.146	1A0215		census after	results	0	
10:42:28.150	72.146	1A0215		census after	views	20	
10:42:28.153	72.150	1A0215		step finished	WORKBOOK	6.034	wrote 471846 bytes
10:42:28.156	72.153	1A0215	HTML	step started	HTML	0	
10:42:28.160	72.157	1A0215	HTML	census before	models	3	
10:42:28.161	72.158	1A0215	HTML	census before	sets	62	
10:42:28.162	72.159	1A0215	HTML	census before	tests	1830	
10:42:28.162	72.160	1A0215	HTML	census before	results	0	
10:42:28.163	72.160	1A0215	HTML	census before	views	20	
10:42:28.272	72.269	1A0215	HTML	written	HTML	2683307	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\Excel\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.html
10:42:28.422	72.418	1A0215		census after	models	3	
10:42:28.422	72.419	1A0215		census after	sets	62	
10:42:28.423	72.420	1A0215		census after	tests	1830	
10:42:28.424	72.421	1A0215		census after	results	0	
10:42:28.425	72.422	1A0215		census after	views	20	
10:42:28.428	72.424	1A0215		step finished	HTML	0.264	wrote 2683307 bytes
10:42:28.433	72.430	1A0215	NWD	step started	NWD	0	
10:42:28.444	72.440	1A0215	NWD	census before	models	3	
10:42:28.445	72.441	1A0215	NWD	census before	sets	62	
10:42:28.446	72.442	1A0215	NWD	census before	tests	1830	
10:42:28.446	72.443	1A0215	NWD	census before	results	0	
10:42:28.447	72.444	1A0215	NWD	census before	views	20	
10:42:30.635	74.632	1A0215	NWD	written	NWD	14277003	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWD\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwd
10:42:30.641	74.639	1A0215		census after	models	3	
10:42:30.642	74.639	1A0215		census after	sets	62	
10:42:30.642	74.640	1A0215		census after	tests	1830	
10:42:30.644	74.641	1A0215		census after	results	0	
10:42:30.645	74.642	1A0215		census after	views	20	
10:42:30.647	74.645	1A0215		step finished	NWD	2.205	published 14277003 bytes
10:42:30.650	74.648	1A0215	CONFIRM	step started	CONFIRM	0	
10:42:30.656	74.653	1A0215	CONFIRM	census before	models	3	
10:42:30.658	74.654	1A0215	CONFIRM	census before	sets	62	
10:42:30.658	74.655	1A0215	CONFIRM	census before	tests	1830	
10:42:30.659	74.655	1A0215	CONFIRM	census before	results	0	
10:42:30.660	74.656	1A0215	CONFIRM	census before	views	20	
10:42:30.725	74.722	1A0215		census after	models	3	
10:42:30.725	74.723	1A0215		census after	sets	62	
10:42:30.727	74.723	1A0215		census after	tests	1830	
10:42:30.727	74.724	1A0215		census after	results	0	
10:42:30.728	74.725	1A0215		census after	views	20	
10:42:30.731	74.728	1A0215		step finished	CONFIRM	0.065	the NWF is 78449 bytes
10:42:30.747	74.744			group finished	1A0215	13.619	DONE Weekly run plus XML
10:42:30.806	74.803			timing	WORKBOOK	6.034	1 visits
10:42:30.806	74.804			timing	NWD	2.205	1 visits
10:42:30.807	74.804			timing	SETS	1.702	1 visits
10:42:30.808	74.805			timing	DECIDE	1.459	1 visits
10:42:30.809	74.806			timing	UNITS	0.673	1 visits
10:42:30.809	74.806			timing	HTML	0.264	1 visits
10:42:30.810	74.807			timing	TESTS RUN	0.088	1 visits
10:42:30.812	74.808			timing	NWF SAVE	0.081	1 visits
10:42:30.812	74.809			timing	CONFIRM	0.065	1 visits
10:42:30.812	74.809			timing	HARVEST	0.045	1 visits
10:42:30.813	74.810			timing	VIEWS	0.032	1 visits
10:42:30.926	74.923	1A02BS	DECIDE	step started	DECIDE	0	
10:42:30.930	74.927	1A02BS	DECIDE	census before	models	0	
10:42:30.931	74.927	1A02BS	DECIDE	census before	sets	0	
10:42:30.932	74.928	1A02BS	DECIDE	census before	tests	0	
10:42:30.932	74.929	1A02BS	DECIDE	census before	results	0	
10:42:30.933	74.929	1A02BS	DECIDE	census before	views	0	
10:42:30.978	74.974	1A02BS		census after	models	0	
10:42:30.978	74.975	1A02BS		census after	sets	0	
10:42:30.979	74.976	1A02BS		census after	tests	0	
10:42:30.980	74.976	1A02BS		census after	results	0	
10:42:30.980	74.977	1A02BS		census after	views	0	
10:42:30.983	74.980	1A02BS		step finished	DECIDE	0.05	First run
10:42:30.999	74.996	1A02BS	APPEND	step started	APPEND	0	
10:42:31.002	74.999	1A02BS	APPEND	census before	models	0	
10:42:31.003	75.000	1A02BS	APPEND	census before	sets	0	
10:42:31.004	75.001	1A02BS	APPEND	census before	tests	0	
10:42:31.005	75.002	1A02BS	APPEND	census before	results	0	
10:42:31.005	75.002	1A02BS	APPEND	census before	views	0	
10:42:31.094	75.090	1A02BS	APPEND	appended	APPEND	34278	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-001000.nwc
10:42:31.131	75.128	1A02BS	APPEND	appended	APPEND	159491	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-002000.nwc
10:42:31.170	75.167	1A02BS	APPEND	appended	APPEND	239019	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-003000.nwc
10:42:31.206	75.203	1A02BS	APPEND	appended	APPEND	27630	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-004000.nwc
10:42:31.245	75.242	1A02BS	APPEND	appended	APPEND	1585114	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-EL-MOD-003000.nwc
10:42:31.320	75.316	1A02BS	APPEND	appended	APPEND	1591314	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-EL-MOD-003001.nwc
10:42:31.341	75.338	1A02BS		census after	models	6	
10:42:31.342	75.339	1A02BS		census after	sets	0	
10:42:31.343	75.339	1A02BS		census after	tests	0	
10:42:31.343	75.340	1A02BS		census after	results	0	
10:42:31.344	75.341	1A02BS		census after	views	21	
10:42:31.349	75.346	1A02BS		step finished	APPEND	0.343	6 of 6 appended
10:42:31.352	75.349	1A02BS	NWF SAVE	step started	NWF SAVE	0	
10:42:31.355	75.352	1A02BS	NWF SAVE	census before	models	6	
10:42:31.355	75.352	1A02BS	NWF SAVE	census before	sets	0	
10:42:31.356	75.353	1A02BS	NWF SAVE	census before	tests	0	
10:42:31.357	75.354	1A02BS	NWF SAVE	census before	results	0	
10:42:31.358	75.355	1A02BS	NWF SAVE	census before	views	21	
10:42:31.518	75.516	1A02BS	NWF SAVE	written	NWF	4346	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-dimming\\NWF1\\1104-PAR-1A02BS-ZZZ-BM-MOD-000001.nwf
10:42:31.523	75.519	1A02BS		census after	models	6	
10:42:31.524	75.520	1A02BS		census after	sets	0	
10:42:31.524	75.521	1A02BS		census after	tests	0	
10:42:31.525	75.522	1A02BS		census after	results	0	
10:42:31.526	75.522	1A02BS		census after	views	21	
10:42:31.529	75.525	1A02BS		step finished	NWF SAVE	0.17	saved 4346 bytes
10:42:31.531	75.528	1A02BS	UNITS	step started	UNITS	0	
10:42:31.535	75.531	1A02BS	UNITS	census before	models	6	
